lat,lon,esi
36.949999999999996,95.95000000000009,0.05774379118739395
36.949999999999996,96.1000000000001,0.058430843354062886
36.949999999999996,96.2500000000001,0.058430843354062886
36.949999999999996,96.4000000000001,0.058430843354062886
36.949999999999996,96.55000000000011,0.06349627435129336
36.949999999999996,96.70000000000012,0.06349627435129336
36.949999999999996,96.85000000000012,0.06349627435129336
36.949999999999996,97.00000000000013,0.0730107939574568
36.949999999999996,97.15000000000013,0.0730107939574568
36.949999999999996,97.30000000000014,0.0730107939574568
36.949999999999996,97.45000000000014,0.0730107939574568
36.949999999999996,97.60000000000015,0.07527924848410009
36.949999999999996,97.75000000000016,0.30655973475896703
36.949999999999996,97.90000000000016,0.30655973475896703
36.949999999999996,98.05000000000017,0.07498381684569469
36.949999999999996,98.20000000000017,0.07498381684569469
36.949999999999996,98.35000000000018,0.30626430312056163
36.949999999999996,98.50000000000018,0.30398723702307306
36.949999999999996,98.65000000000019,0.30398723702307306
36.949999999999996,98.8000000000002,0.30398723702307306
36.949999999999996,98.9500000000002,0.30398723702307306
36.949999999999996,99.10000000000021,0.30902429519398833
36.949999999999996,99.25000000000021,0.30902429519398833
36.949999999999996,99.40000000000022,0.30902429519398833
36.949999999999996,99.55000000000022,0.31893643079641487
36.949999999999996,99.70000000000023,0.484141872523891
36.949999999999996,99.85000000000024,0.484141872523891
36.949999999999996,100.00000000000024,0.4918816818486291
36.949999999999996,100.15000000000025,0.4918816818486291
36.949999999999996,100.30000000000025,0.4918816818486291
36.949999999999996,100.45000000000026,0.4918816818486291
36.949999999999996,100.60000000000026,0.1002858681883913
36.949999999999996,100.75000000000027,0.3315663544632583
36.949999999999996,100.90000000000028,0.3315663544632583
36.949999999999996,101.05000000000028,0.33688313864231917
36.949999999999996,101.20000000000029,0.33688313864231917
36.949999999999996,101.35000000000029,0.33688313864231917
36.949999999999996,101.5000000000003,0.3455548633381632
36.949999999999996,101.6500000000003,0.11427437706329621
36.949999999999996,101.80000000000031,0.3455548633381632
36.949999999999996,101.95000000000032,0.3455548633381632
36.949999999999996,102.10000000000032,0.33946667132317054
36.949999999999996,102.25000000000033,0.5485030511431928
36.949999999999996,102.40000000000033,0.5485030511431928
36.949999999999996,102.55000000000034,0.3385514468724905
36.949999999999996,102.70000000000034,0.3385514468724905
36.949999999999996,102.85000000000035,0.3385514468724905
36.949999999999996,103.00000000000036,0.3366028025559774
36.949999999999996,103.15000000000036,0.3366028025559774
36.949999999999996,103.30000000000037,0.3366028025559774
36.949999999999996,103.45000000000037,0.3366028025559774
37.099999999999994,93.7,0.04636743280955439
37.099999999999994,93.85000000000001,0.04636743280955439
37.099999999999994,94.00000000000001,0.04859286754522249
37.099999999999994,94.15000000000002,0.04859286754522249
37.099999999999994,94.30000000000003,0.04859286754522249
37.099999999999994,94.45000000000003,0.04859286754522249
37.099999999999994,94.60000000000004,0.05187731094052266
37.099999999999994,94.75000000000004,0.05187731094052266
37.099999999999994,94.90000000000005,0.05187731094052266
37.099999999999994,95.05000000000005,0.051147657497753955
37.099999999999994,95.20000000000006,0.051147657497753955
37.099999999999994,95.35000000000007,0.051147657497753955
37.099999999999994,95.50000000000007,0.051402453060600005
37.099999999999994,95.65000000000008,0.051402453060600005
37.099999999999994,95.80000000000008,0.051402453060600005
37.099999999999994,95.95000000000009,0.051402453060600005
37.099999999999994,96.1000000000001,0.051112824329396116
37.099999999999994,96.2500000000001,0.051112824329396116
37.099999999999994,96.4000000000001,0.051112824329396116
37.099999999999994,96.55000000000011,0.06272623942113323
